Vehicle_ID,Location_ID,Date_ID,Battery_ID,Charging_ID,Units_Sold,Price_USD,Market_Share_pct
V011,L001,D0026,B005,CH003,24,42000,2.94
V011,L002,D0026,B005,CH003,36,58600,3.64
V011,L003,D0026,B005,CH003,32,44100,3.81
V011,L004,D0026,B005,CH003,40,61700,3.69
V011,L005,D0026,B005,CH003,41,60600,3.74
V011,L006,D0026,B005,CH003,38,55700,3.47
V011,L007,D0026,B005,CH003,39,63500,3.5
V011,L008,D0026,B005,CH003,47,62000,4.12
V011,L009,D0026,B005,CH003,32,57700,3.03
V011,L010,D0026,B005,CH003,43,56400,4.09
V012,L001,D0026,B006,CH003,48,34700,5.88
V012,L002,D0026,B006,CH003,47,48300,4.76
V012,L003,D0026,B006,CH003,36,37900,4.29
V012,L004,D0026,B006,CH003,71,47600,6.55
V012,L005,D0026,B006,CH003,47,45400,4.29
V012,L006,D0026,B006,CH003,60,43000,5.47
V012,L007,D0026,B006,CH003,67,48000,6.01
V012,L008,D0026,B006,CH003,42,49200,3.68
V012,L009,D0026,B006,CH003,51,47300,4.83
V012,L010,D0026,B006,CH003,45,43000,4.28
V013,L001,D0026,B001,CH002,37,23000,4.53
V013,L002,D0026,B001,CH002,44,32300,4.45
V013,L003,D0026,B001,CH002,41,26700,4.88
V013,L004,D0026,B001,CH002,58,35000,5.35
V013,L005,D0026,B001,CH002,55,32000,5.02
V013,L006,D0026,B001,CH002,37,33500,3.38
V013,L007,D0026,B001,CH002,53,35300,4.76
V013,L008,D0026,B001,CH002,55,36300,4.82
V013,L009,D0026,B001,CH002,46,31300,4.36
V013,L010,D0026,B001,CH002,53,30600,5.04
V014,L001,D0026,B004,CH003,31,29700,3.79
V014,L002,D0026,B004,CH003,36,40000,3.64
V014,L003,D0026,B004,CH003,32,32200,3.81
V014,L004,D0026,B004,CH003,28,40900,2.58
V014,L005,D0026,B004,CH003,51,41000,4.66
V014,L006,D0026,B004,CH003,31,38300,2.83
V014,L007,D0026,B004,CH003,60,45900,5.39
V014,L008,D0026,B004,CH003,47,41800,4.12
V014,L009,D0026,B004,CH003,33,43400,3.13
V014,L010,D0026,B004,CH003,54,38100,5.13
V015,L001,D0026,B002,CH004,23,25900,2.82
V015,L002,D0026,B002,CH004,38,37300,3.85
V015,L003,D0026,B002,CH004,32,31200,3.81
V015,L004,D0026,B002,CH004,31,37300,2.86
V015,L005,D0026,B002,CH004,40,37300,3.65
V015,L006,D0026,B002,CH004,49,35900,4.47
V015,L007,D0026,B002,CH004,40,39200,3.59
V015,L008,D0026,B002,CH004,38,37400,3.33
V015,L009,D0026,B002,CH004,42,37100,3.98
V015,L010,D0026,B002,CH004,32,35200,3.04
V016,L001,D0026,B008,CH004,30,39100,3.67
V016,L002,D0026,B008,CH004,55,56000,5.57
V016,L003,D0026,B008,CH004,36,45700,4.29
V016,L004,D0026,B008,CH004,41,54800,3.78
V016,L005,D0026,B008,CH004,41,51700,3.74
V016,L006,D0026,B008,CH004,47,49900,4.29
V016,L007,D0026,B008,CH004,45,57200,4.04
V016,L008,D0026,B008,CH004,53,58500,4.65
V016,L009,D0026,B008,CH004,41,50600,3.89
V016,L010,D0026,B008,CH004,39,52200,3.71
V017,L001,D0026,B010,CH004,7,72700,0.86
V017,L002,D0026,B010,CH004,11,95300,1.11
V017,L003,D0026,B010,CH004,14,84100,1.67
V017,L004,D0026,B010,CH004,17,102300,1.57
V017,L005,D0026,B010,CH004,18,103800,1.64
V017,L006,D0026,B010,CH004,21,98700,1.92
V017,L007,D0026,B010,CH004,19,103400,1.71
V017,L008,D0026,B010,CH004,18,98100,1.58
V017,L009,D0026,B010,CH004,16,92700,1.52
V017,L010,D0026,B010,CH004,14,96900,1.33
V018,L001,D0026,B004,CH002,42,24200,5.14
V018,L002,D0026,B004,CH002,51,32900,5.16
V018,L003,D0026,B004,CH002,44,26400,5.24
V018,L004,D0026,B004,CH002,41,36000,3.78
V018,L005,D0026,B004,CH002,41,32900,3.74
V018,L006,D0026,B004,CH002,31,31700,2.83
V018,L007,D0026,B004,CH002,49,38800,4.4
V018,L008,D0026,B004,CH002,47,34000,4.12
V018,L009,D0026,B004,CH002,55,32100,5.21
V018,L010,D0026,B004,CH002,43,33900,4.09
V019,L001,D0026,B005,CH002,15,31300,1.84
V019,L002,D0026,B005,CH002,23,41600,2.33
V019,L003,D0026,B005,CH002,19,34200,2.26
V019,L004,D0026,B005,CH002,31,45200,2.86
V019,L005,D0026,B005,CH002,32,45300,2.92
V019,L006,D0026,B005,CH002,29,41900,2.65
V019,L007,D0026,B005,CH002,34,46200,3.05
V019,L008,D0026,B005,CH002,31,42900,2.72
V019,L009,D0026,B005,CH002,31,40900,2.94
V019,L010,D0026,B005,CH002,28,42200,2.66
V020,L001,D0026,B003,CH002,46,27100,5.63
V020,L002,D0026,B003,CH002,55,37600,5.57
V020,L003,D0026,B003,CH002,48,33500,5.71
V020,L004,D0026,B003,CH002,61,38800,5.63
V020,L005,D0026,B003,CH002,57,39400,5.21
V020,L006,D0026,B003,CH002,77,39300,7.03
V020,L007,D0026,B003,CH002,64,40000,5.75
V020,L008,D0026,B003,CH002,77,39300,6.75
V020,L009,D0026,B003,CH002,67,39400,6.35
V020,L010,D0026,B003,CH002,50,38200,4.75
V001,L001,D0027,B004,CH004,67,32400,8.22
V001,L002,D0027,B004,CH004,94,40900,8.27
V001,L003,D0027,B004,CH004,74,36500,7.99
V001,L004,D0027,B004,CH004,81,45500,7.4
V001,L005,D0027,B004,CH004,98,43400,8.53
V001,L006,D0027,B004,CH004,75,41000,6.63
V001,L007,D0027,B004,CH004,85,44600,6.71
V001,L008,D0027,B004,CH004,89,45600,8.06
V001,L009,D0027,B004,CH004,77,42000,6.75
V001,L010,D0027,B004,CH004,59,44900,5.19
V002,L001,D0027,B006,CH004,72,36700,8.83
V002,L002,D0027,B006,CH004,102,48400,8.97
V002,L003,D0027,B006,CH004,68,38900,7.34
V002,L004,D0027,B006,CH004,84,51500,7.68
V002,L005,D0027,B006,CH004,63,47800,5.48
V002,L006,D0027,B006,CH004,75,48700,6.63
V002,L007,D0027,B006,CH004,110,52900,8.69
V002,L008,D0027,B006,CH004,93,52800,8.42
V002,L009,D0027,B006,CH004,91,46500,7.98
V002,L010,D0027,B006,CH004,87,48700,7.65
V003,L001,D0027,B003,CH003,45,23400,5.52
V003,L002,D0027,B003,CH003,72,29800,6.33
V003,L003,D0027,B003,CH003,67,24900,7.24
V003,L004,D0027,B003,CH003,72,30200,6.58
V003,L005,D0027,B003,CH003,80,31500,6.96
V003,L006,D0027,B003,CH003,72,31600,6.37
V003,L007,D0027,B003,CH003,82,33100,6.48
V003,L008,D0027,B003,CH003,59,31300,5.34
V003,L009,D0027,B003,CH003,66,31900,5.79
V003,L010,D0027,B003,CH003,65,31100,5.72
V004,L001,D0027,B006,CH004,50,30700,6.13
V004,L002,D0027,B006,CH004,75,45400,6.6
V004,L003,D0027,B006,CH004,53,34300,5.72
V004,L004,D0027,B006,CH004,82,45500,7.5
V004,L005,D0027,B006,CH004,92,43000,8.01
V004,L006,D0027,B006,CH004,80,42200,7.07
V004,L007,D0027,B006,CH004,91,46300,7.19
V004,L008,D0027,B006,CH004,72,42400,6.52
V004,L009,D0027,B006,CH004,80,42000,7.02
V004,L010,D0027,B006,CH004,62,43400,5.45
V005,L001,D0027,B007,CH004,38,37000,4.66
V005,L002,D0027,B007,CH004,63,47900,5.54
V005,L003,D0027,B007,CH004,60,38800,6.48
V005,L004,D0027,B007,CH004,56,53600,5.12
V005,L005,D0027,B007,CH004,76,50000,6.61
V005,L006,D0027,B007,CH004,63,48800,5.57
V005,L007,D0027,B007,CH004,81,53200,6.4
V005,L008,D0027,B007,CH004,58,53700,5.25
V005,L009,D0027,B007,CH004,64,49300,5.61
V005,L010,D0027,B007,CH004,72,46100,6.33
V006,L001,D0027,B003,CH003,63,25100,7.73
V006,L002,D0027,B003,CH003,63,36300,5.54
V006,L003,D0027,B003,CH003,52,30500,5.62
V006,L004,D0027,B003,CH003,53,37200,4.84
V006,L005,D0027,B003,CH003,59,35700,5.13
V006,L006,D0027,B003,CH003,65,37300,5.75
V006,L007,D0027,B003,CH003,75,37800,5.92
V006,L008,D0027,B003,CH003,58,39000,5.25
V006,L009,D0027,B003,CH003,63,35500,5.53
V006,L010,D0027,B003,CH003,75,36300,6.6
V007,L001,D0027,B007,CH004,47,33400,5.77
V007,L002,D0027,B007,CH004,63,50000,5.54
V007,L003,D0027,B007,CH004,56,36700,6.05
V007,L004,D0027,B007,CH004,62,51500,5.67
V007,L005,D0027,B007,CH004,70,47400,6.09
V007,L006,D0027,B007,CH004,62,44100,5.48
V007,L007,D0027,B007,CH004,67,51600,5.29
V007,L008,D0027,B007,CH004,70,46400,6.34
V007,L009,D0027,B007,CH004,74,44800,6.49
V007,L010,D0027,B007,CH004,75,46800,6.6
V008,L001,D0027,B002,CH003,43,17200,5.28
V008,L002,D0027,B002,CH003,67,21400,5.89
V008,L003,D0027,B002,CH003,50,18700,5.4
V008,L004,D0027,B002,CH003,47,24000,4.3
V008,L005,D0027,B002,CH003,62,21700,5.4
V008,L006,D0027,B002,CH003,82,23500,7.25
V008,L007,D0027,B002,CH003,70,24000,5.53
V008,L008,D0027,B002,CH003,60,24300,5.43
V008,L009,D0027,B002,CH003,64,22700,5.61
V008,L010,D0027,B002,CH003,60,22700,5.28
V009,L001,D0027,B003,CH003,37,22200,4.54
V009,L002,D0027,B003,CH003,57,29800,5.01
V009,L003,D0027,B003,CH003,41,26100,4.43
V009,L004,D0027,B003,CH003,65,31400,5.94
V009,L005,D0027,B003,CH003,72,32000,6.27
V009,L006,D0027,B003,CH003,58,32100,5.13
V009,L007,D0027,B003,CH003,74,34900,5.85
V009,L008,D0027,B003,CH003,50,30600,4.53
V009,L009,D0027,B003,CH003,48,31400,4.21
V009,L010,D0027,B003,CH003,55,28900,4.84
V010,L001,D0027,B007,CH004,28,42400,3.44
V010,L002,D0027,B007,CH004,43,64500,3.78
V010,L003,D0027,B007,CH004,30,48300,3.24
V010,L004,D0027,B007,CH004,46,67000,4.2
V010,L005,D0027,B007,CH004,42,60800,3.66
V010,L006,D0027,B007,CH004,35,62400,3.09
V010,L007,D0027,B007,CH004,39,67900,3.08
V010,L008,D0027,B007,CH004,43,64600,3.89
V010,L009,D0027,B007,CH004,37,65000,3.25
V010,L010,D0027,B007,CH004,41,62900,3.61
V011,L001,D0027,B005,CH003,21,40400,2.58
V011,L002,D0027,B005,CH003,43,53500,3.78
V011,L003,D0027,B005,CH003,24,47300,2.59
V011,L004,D0027,B005,CH003,39,55100,3.56
V011,L005,D0027,B005,CH003,30,60300,2.61
V011,L006,D0027,B005,CH003,37,53700,3.27
V011,L007,D0027,B005,CH003,44,57800,3.48
V011,L008,D0027,B005,CH003,40,61500,3.62
V011,L009,D0027,B005,CH003,32,58500,2.81
V011,L010,D0027,B005,CH003,38,57900,3.34
V012,L001,D0027,B006,CH003,41,34900,5.03
V012,L002,D0027,B006,CH003,61,46600,5.36
V012,L003,D0027,B006,CH003,50,39500,5.4
V012,L004,D0027,B006,CH003,63,48100,5.76
V012,L005,D0027,B006,CH003,60,45300,5.22
V012,L006,D0027,B006,CH003,72,43300,6.37
V012,L007,D0027,B006,CH003,58,47900,4.58
V012,L008,D0027,B006,CH003,58,49200,5.25
V012,L009,D0027,B006,CH003,63,48100,5.53
V012,L010,D0027,B006,CH003,52,43200,4.57
V013,L001,D0027,B001,CH002,37,23300,4.54
V013,L002,D0027,B001,CH002,44,34400,3.87
V013,L003,D0027,B001,CH002,52,26500,5.62
V013,L004,D0027,B001,CH002,48,35300,4.39
V013,L005,D0027,B001,CH002,59,33100,5.13
V013,L006,D0027,B001,CH002,61,33000,5.39
V013,L007,D0027,B001,CH002,57,34700,4.5
V013,L008,D0027,B001,CH002,46,35700,4.17
V013,L009,D0027,B001,CH002,59,34500,5.18
V013,L010,D0027,B001,CH002,49,32000,4.31
V014,L001,D0027,B004,CH003,38,28000,4.66
V014,L002,D0027,B004,CH003,46,42300,4.05
V014,L003,D0027,B004,CH003,29,34000,3.13
V014,L004,D0027,B004,CH003,51,44300,4.66
V014,L005,D0027,B004,CH003,42,39500,3.66
V014,L006,D0027,B004,CH003,54,42200,4.77
V014,L007,D0027,B004,CH003,58,44400,4.58
V014,L008,D0027,B004,CH003,60,41600,5.43
V014,L009,D0027,B004,CH003,54,38900,4.74
V014,L010,D0027,B004,CH003,55,42600,4.84
V015,L001,D0027,B002,CH004,31,28100,3.8
V015,L002,D0027,B002,CH004,43,36300,3.78
V015,L003,D0027,B002,CH004,37,31900,4.0
V015,L004,D0027,B002,CH004,40,39400,3.66
V015,L005,D0027,B002,CH004,25,39300,2.18
V015,L006,D0027,B002,CH004,42,35500,3.71
V015,L007,D0027,B002,CH004,34,37800,2.69
V015,L008,D0027,B002,CH004,36,38700,3.26
V015,L009,D0027,B002,CH004,31,39000,2.72
V015,L010,D0027,B002,CH004,43,36700,3.78
V016,L001,D0027,B008,CH004,37,38900,4.54
V016,L002,D0027,B008,CH004,51,52900,4.49
V016,L003,D0027,B008,CH004,35,42200,3.78
V016,L004,D0027,B008,CH004,54,54100,4.94
V016,L005,D0027,B008,CH004,47,57600,4.09
V016,L006,D0027,B008,CH004,51,52200,4.51
V016,L007,D0027,B008,CH004,56,60000,4.42
V016,L008,D0027,B008,CH004,44,56800,3.99
V016,L009,D0027,B008,CH004,59,55200,5.18
V016,L010,D0027,B008,CH004,60,54300,5.28
V017,L001,D0027,B010,CH004,18,72600,2.21
V017,L002,D0027,B010,CH004,14,102000,1.23
V017,L003,D0027,B010,CH004,22,78400,2.38
V017,L004,D0027,B010,CH004,16,96500,1.46
V017,L005,D0027,B010,CH004,22,96100,1.91
V017,L006,D0027,B010,CH004,18,100400,1.59
V017,L007,D0027,B010,CH004,17,102400,1.34
V017,L008,D0027,B010,CH004,18,104800,1.63
V017,L009,D0027,B010,CH004,26,103000,2.28
V017,L010,D0027,B010,CH004,12,99700,1.06
V018,L001,D0027,B004,CH002,25,23500,3.07
V018,L002,D0027,B004,CH002,42,33200,3.69
V018,L003,D0027,B004,CH002,51,26400,5.51
V018,L004,D0027,B004,CH002,51,34300,4.66
V018,L005,D0027,B004,CH002,56,33400,4.87
V018,L006,D0027,B004,CH002,42,34300,3.71
V018,L007,D0027,B004,CH002,56,37100,4.42
V018,L008,D0027,B004,CH002,50,36500,4.53
V018,L009,D0027,B004,CH002,64,33100,5.61
V018,L010,D0027,B004,CH002,67,34600,5.89
V019,L001,D0027,B005,CH002,23,29900,2.82
V019,L002,D0027,B005,CH002,26,45600,2.29
V019,L003,D0027,B005,CH002,24,37200,2.59
V019,L004,D0027,B005,CH002,26,42500,2.38
V019,L005,D0027,B005,CH002,30,43000,2.61
V019,L006,D0027,B005,CH002,27,43400,2.39
V019,L007,D0027,B005,CH002,33,44900,2.61
V019,L008,D0027,B005,CH002,26,42700,2.36
V019,L009,D0027,B005,CH002,28,41500,2.46
V019,L010,D0027,B005,CH002,39,42800,3.43
V020,L001,D0027,B003,CH002,54,29400,6.63
V020,L002,D0027,B003,CH002,68,41400,5.98
V020,L003,D0027,B003,CH002,51,30600,5.51
V020,L004,D0027,B003,CH002,58,39000,5.3
V020,L005,D0027,B003,CH002,64,41500,5.57
V020,L006,D0027,B003,CH002,60,36900,5.31
V020,L007,D0027,B003,CH002,79,41300,6.24
V020,L008,D0027,B003,CH002,74,42300,6.7
V020,L009,D0027,B003,CH002,60,38300,5.26
V020,L010,D0027,B003,CH002,71,39800,6.24
V001,L001,D0028,B004,CH004,60,29900,7.38
V001,L002,D0028,B004,CH004,79,41100,7.03
V001,L003,D0028,B004,CH004,66,36300,6.9
V001,L004,D0028,B004,CH004,78,44500,6.95
V001,L005,D0028,B004,CH004,96,43500,8.27
V001,L006,D0028,B004,CH004,75,40700,7.43
V001,L007,D0028,B004,CH004,92,46100,7.46
V001,L008,D0028,B004,CH004,82,46700,7.12
V001,L009,D0028,B004,CH004,85,45100,7.25
V001,L010,D0028,B004,CH004,76,41100,6.81
V002,L001,D0028,B006,CH004,50,37000,6.15
V002,L002,D0028,B006,CH004,79,47300,7.03
V002,L003,D0028,B006,CH004,76,41400,7.95
V002,L004,D0028,B006,CH004,97,51900,8.64
V002,L005,D0028,B006,CH004,99,47700,8.53
V002,L006,D0028,B006,CH004,69,49100,6.84
V002,L007,D0028,B006,CH004,93,56200,7.54
V002,L008,D0028,B006,CH004,95,49900,8.25
V002,L009,D0028,B006,CH004,90,47300,7.68
V002,L010,D0028,B006,CH004,94,51300,8.42
V003,L001,D0028,B003,CH003,61,23300,7.5
V003,L002,D0028,B003,CH003,66,29200,5.87
V003,L003,D0028,B003,CH003,70,25100,7.32
V003,L004,D0028,B003,CH003,74,30900,6.59
V003,L005,D0028,B003,CH003,63,32000,5.43
V003,L006,D0028,B003,CH003,65,29500,6.44
V003,L007,D0028,B003,CH003,95,33900,7.7
V003,L008,D0028,B003,CH003,96,33000,8.33
V003,L009,D0028,B003,CH003,71,30400,6.06
V003,L010,D0028,B003,CH003,77,31600,6.9
V004,L001,D0028,B006,CH004,65,31200,8.0
V004,L002,D0028,B006,CH004,78,45500,6.94
V004,L003,D0028,B006,CH004,62,35200,6.49
V004,L004,D0028,B006,CH004,81,45300,7.21
V004,L005,D0028,B006,CH004,88,43300,7.58
V004,L006,D0028,B006,CH004,82,44200,8.13
V004,L007,D0028,B006,CH004,78,47200,6.33
V004,L008,D0028,B006,CH004,82,42700,7.12
V004,L009,D0028,B006,CH004,94,42600,8.02
V004,L010,D0028,B006,CH004,63,40800,5.65
V005,L001,D0028,B007,CH004,52,37200,6.4
V005,L002,D0028,B007,CH004,69,52400,6.14
V005,L003,D0028,B007,CH004,58,41100,6.07
V005,L004,D0028,B007,CH004,55,48100,4.9
V005,L005,D0028,B007,CH004,57,49200,4.91
V005,L006,D0028,B007,CH004,52,49900,5.15
V005,L007,D0028,B007,CH004,64,52700,5.19
V005,L008,D0028,B007,CH004,58,49200,5.03
V005,L009,D0028,B007,CH004,67,50000,5.72
V005,L010,D0028,B007,CH004,88,45600,7.89
V006,L001,D0028,B003,CH003,61,27000,7.5
V006,L002,D0028,B003,CH003,68,38200,6.05
V006,L003,D0028,B003,CH003,55,28800,5.75
V006,L004,D0028,B003,CH003,44,35600,3.92
V006,L005,D0028,B003,CH003,66,35200,5.68
V006,L006,D0028,B003,CH003,76,33700,7.53
V006,L007,D0028,B003,CH003,79,37400,6.41
V006,L008,D0028,B003,CH003,54,37300,4.69
V006,L009,D0028,B003,CH003,68,37200,5.8
V006,L010,D0028,B003,CH003,63,37000,5.65
V007,L001,D0028,B007,CH004,47,32100,5.78
V007,L002,D0028,B007,CH004,61,49600,5.43
V007,L003,D0028,B007,CH004,59,40900,6.17
V007,L004,D0028,B007,CH004,80,50500,7.12
V007,L005,D0028,B007,CH004,70,50300,6.03
V007,L006,D0028,B007,CH004,72,46100,7.14
V007,L007,D0028,B007,CH004,75,49200,6.08
V007,L008,D0028,B007,CH004,59,48200,5.12
V007,L009,D0028,B007,CH004,54,49900,4.61
V007,L010,D0028,B007,CH004,54,47100,4.84
V008,L001,D0028,B002,CH003,43,16900,5.29
V008,L002,D0028,B002,CH003,68,23400,6.05
V008,L003,D0028,B002,CH003,50,18800,5.23
V008,L004,D0028,B002,CH003,57,22400,5.08
V008,L005,D0028,B002,CH003,77,24300,6.63
V008,L006,D0028,B002,CH003,54,21900,5.35
V008,L007,D0028,B002,CH003,66,24600,5.35
V008,L008,D0028,B002,CH003,55,24200,4.77
V008,L009,D0028,B002,CH003,60,21400,5.12
V008,L010,D0028,B002,CH003,63,23300,5.65
V009,L001,D0028,B003,CH003,38,22500,4.67
V009,L002,D0028,B003,CH003,55,30800,4.89
V009,L003,D0028,B003,CH003,43,24100,4.5
V009,L004,D0028,B003,CH003,48,32400,4.27
V009,L005,D0028,B003,CH003,69,29800,5.94
V009,L006,D0028,B003,CH003,49,29900,4.86
V009,L007,D0028,B003,CH003,70,32700,5.68
V009,L008,D0028,B003,CH003,66,30400,5.73
V009,L009,D0028,B003,CH003,75,31000,6.4
V009,L010,D0028,B003,CH003,65,30600,5.82
V010,L001,D0028,B007,CH004,32,42700,3.94
V010,L002,D0028,B007,CH004,51,58400,4.54
V010,L003,D0028,B007,CH004,31,50900,3.24
V010,L004,D0028,B007,CH004,53,60400,4.72
V010,L005,D0028,B007,CH004,31,59500,2.67
V010,L006,D0028,B007,CH004,35,58300,3.47
V010,L007,D0028,B007,CH004,51,68300,4.14
V010,L008,D0028,B007,CH004,47,66900,4.08
V010,L009,D0028,B007,CH004,41,64800,3.5
V010,L010,D0028,B007,CH004,41,58300,3.67
V011,L001,D0028,B005,CH003,28,40800,3.44
V011,L002,D0028,B005,CH003,39,58000,3.47
V011,L003,D0028,B005,CH003,29,46500,3.03
V011,L004,D0028,B005,CH003,29,61700,2.58
V011,L005,D0028,B005,CH003,35,57400,3.01
V011,L006,D0028,B005,CH003,32,58700,3.17
V011,L007,D0028,B005,CH003,32,58400,2.6
V011,L008,D0028,B005,CH003,23,59600,2.0
V011,L009,D0028,B005,CH003,46,54500,3.92
V011,L010,D0028,B005,CH003,29,52400,2.6
V012,L001,D0028,B006,CH003,40,34000,4.92
V012,L002,D0028,B006,CH003,66,46000,5.87
V012,L003,D0028,B006,CH003,48,38200,5.02
V012,L004,D0028,B006,CH003,56,45000,4.99
V012,L005,D0028,B006,CH003,47,49200,4.05
V012,L006,D0028,B006,CH003,46,47800,4.56
V012,L007,D0028,B006,CH003,63,48200,5.11
V012,L008,D0028,B006,CH003,52,47100,4.51
V012,L009,D0028,B006,CH003,60,48300,5.12
V012,L010,D0028,B006,CH003,51,44700,4.57
V013,L001,D0028,B001,CH002,30,22700,3.69
V013,L002,D0028,B001,CH002,52,34800,4.63
V013,L003,D0028,B001,CH002,50,26700,5.23
V013,L004,D0028,B001,CH002,53,35200,4.72
V013,L005,D0028,B001,CH002,54,32300,4.65
V013,L006,D0028,B001,CH002,53,33000,5.25
V013,L007,D0028,B001,CH002,66,36400,5.35
V013,L008,D0028,B001,CH002,53,35100,4.6
V013,L009,D0028,B001,CH002,54,31800,4.61
V013,L010,D0028,B001,CH002,62,32900,5.56
V014,L001,D0028,B004,CH003,40,31100,4.92
V014,L002,D0028,B004,CH003,46,39200,4.09
V014,L003,D0028,B004,CH003,40,34600,4.18
V014,L004,D0028,B004,CH003,52,40200,4.63
V014,L005,D0028,B004,CH003,57,41600,4.91
V014,L006,D0028,B004,CH003,41,42200,4.06
V014,L007,D0028,B004,CH003,52,44100,4.22
V014,L008,D0028,B004,CH003,49,44200,4.25
V014,L009,D0028,B004,CH003,46,42700,3.92
V014,L010,D0028,B004,CH003,47,42600,4.21
V015,L001,D0028,B002,CH004,29,27500,3.57
V015,L002,D0028,B002,CH004,38,36900,3.38
V015,L003,D0028,B002,CH004,29,31300,3.03
V015,L004,D0028,B002,CH004,45,39600,4.01
V015,L005,D0028,B002,CH004,37,39600,3.19
V015,L006,D0028,B002,CH004,35,36300,3.47
V015,L007,D0028,B002,CH004,40,39500,3.24
V015,L008,D0028,B002,CH004,50,39200,4.34
V015,L009,D0028,B002,CH004,35,38900,2.99
V015,L010,D0028,B002,CH004,33,38400,2.96
V016,L001,D0028,B008,CH004,50,39700,6.15
V016,L002,D0028,B008,CH004,62,55000,5.52
V016,L003,D0028,B008,CH004,41,45900,4.29
V016,L004,D0028,B008,CH004,52,54600,4.63
V016,L005,D0028,B008,CH004,57,51700,4.91
V016,L006,D0028,B008,CH004,38,55100,3.77
V016,L007,D0028,B008,CH004,50,55800,4.06
V016,L008,D0028,B008,CH004,48,54200,4.17
V016,L009,D0028,B008,CH004,54,52100,4.61
V016,L010,D0028,B008,CH004,46,55600,4.12
V017,L001,D0028,B010,CH004,11,66900,1.35
V017,L002,D0028,B010,CH004,14,94900,1.25
V017,L003,D0028,B010,CH004,26,84300,2.72
V017,L004,D0028,B010,CH004,22,95900,1.96
V017,L005,D0028,B010,CH004,15,95200,1.29
V017,L006,D0028,B010,CH004,15,95000,1.49
V017,L007,D0028,B010,CH004,30,101200,2.43
V017,L008,D0028,B010,CH004,21,103400,1.82
V017,L009,D0028,B010,CH004,29,101800,2.47
V017,L010,D0028,B010,CH004,13,92200,1.16
V018,L001,D0028,B004,CH002,35,25200,4.31
V018,L002,D0028,B004,CH002,41,32100,3.65
V018,L003,D0028,B004,CH002,40,27800,4.18
V018,L004,D0028,B004,CH002,60,36800,5.34
V018,L005,D0028,B004,CH002,59,32800,5.08
V018,L006,D0028,B004,CH002,41,35000,4.06
V018,L007,D0028,B004,CH002,37,36900,3.0
V018,L008,D0028,B004,CH002,61,33800,5.3
V018,L009,D0028,B004,CH002,46,34300,3.92
V018,L010,D0028,B004,CH002,45,33600,4.03
V019,L001,D0028,B005,CH002,13,31900,1.6
V019,L002,D0028,B005,CH002,26,44400,2.31
V019,L003,D0028,B005,CH002,26,34300,2.72
V019,L004,D0028,B005,CH002,27,43900,2.4
V019,L005,D0028,B005,CH002,33,43000,2.84
V019,L006,D0028,B005,CH002,27,43600,2.68
V019,L007,D0028,B005,CH002,27,49400,2.19
V019,L008,D0028,B005,CH002,33,43400,2.86
V019,L009,D0028,B005,CH002,33,40800,2.82
V019,L010,D0028,B005,CH002,32,43900,2.87
V020,L001,D0028,B003,CH002,28,26900,3.44
V020,L002,D0028,B003,CH002,66,41400,5.87
V020,L003,D0028,B003,CH002,57,30400,5.96
V020,L004,D0028,B003,CH002,60,42100,5.34
V020,L005,D0028,B003,CH002,51,40600,4.39
V020,L006,D0028,B003,CH002,52,39800,5.15
V020,L007,D0028,B003,CH002,73,40000,5.92
V020,L008,D0028,B003,CH002,68,42100,5.9
V020,L009,D0028,B003,CH002,64,40000,5.46
V020,L010,D0028,B003,CH002,74,39100,6.63
V001,L001,D0029,B004,CH004,77,31600,9.01
V001,L002,D0029,B004,CH004,75,42000,6.33
V001,L003,D0029,B004,CH004,76,33400,7.68
V001,L004,D0029,B004,CH004,90,47200,7.54
V001,L005,D0029,B004,CH004,82,45300,7.04
V001,L006,D0029,B004,CH004,75,43800,6.7
V001,L007,D0029,B004,CH004,99,46100,8.22
V001,L008,D0029,B004,CH004,93,46200,7.85
V001,L009,D0029,B004,CH004,93,42800,8.13
V001,L010,D0029,B004,CH004,108,43900,9.02
V002,L001,D0029,B006,CH004,65,35000,7.6
V002,L002,D0029,B006,CH004,73,48900,6.17
V002,L003,D0029,B006,CH004,74,40000,7.47
V002,L004,D0029,B006,CH004,75,48800,6.28
V002,L005,D0029,B006,CH004,87,52400,7.47
V002,L006,D0029,B006,CH004,95,51200,8.48
V002,L007,D0029,B006,CH004,90,52800,7.47
V002,L008,D0029,B006,CH004,91,53900,7.69
V002,L009,D0029,B006,CH004,70,48900,6.12
V002,L010,D0029,B006,CH004,83,50600,6.93
V003,L001,D0029,B003,CH003,45,22000,5.26
V003,L002,D0029,B003,CH003,86,32500,7.26
V003,L003,D0029,B003,CH003,60,25400,6.06
V003,L004,D0029,B003,CH003,94,30800,7.87
V003,L005,D0029,B003,CH003,74,32000,6.35
V003,L006,D0029,B003,CH003,71,30500,6.34
V003,L007,D0029,B003,CH003,81,32100,6.72
V003,L008,D0029,B003,CH003,72,32200,6.08
V003,L009,D0029,B003,CH003,88,32000,7.69
V003,L010,D0029,B003,CH003,85,29400,7.1
V004,L001,D0029,B006,CH004,62,31000,7.25
V004,L002,D0029,B006,CH004,84,44800,7.09
V004,L003,D0029,B006,CH004,74,35700,7.47
V004,L004,D0029,B006,CH004,89,42900,7.45
V004,L005,D0029,B006,CH004,77,44900,6.61
V004,L006,D0029,B006,CH004,81,43000,7.23
